104.048276,30.609701
103.949729,30.773033
104.176146,30.779757
103.874057,30.698031
104.020212,30.634081
104.252723,30.576402
103.841564,30.691394
104.099795,30.64869
103.968593,30.759963
104.178363,30.813666
104.051364,30.548691
104.114231,30.612014
104.060786,30.565303
104.102689,30.56094
103.826383,30.427669
104.005037,30.711763
104.031186,30.636024
104.091535,30.604674
104.068098,30.616853
104.009727,30.659351
104.075808,30.627579
103.848741,30.656066
104.235485,30.579224
103.949729,30.773033
104.050568,30.493046
103.931344,30.60754
104.031114,30.655243
104.091535,30.604674
104.156934,30.760354
104.068098,30.616853
104.090504,30.692165
104.088151,30.655153
104.064615,30.683681
104.086706,30.651837
104.087728,30.540808
104.272836,30.553061
104.103237,30.560449
104.042774,30.669441
104.10368,30.632577
104.0989,30.645999
104.132126,30.686275
104.008681,30.656139
104.176146,30.779757
104.086297,30.530706
104.081773,30.657567
104.0989,30.645999
103.917808,30.571799
103.927199,30.760131
104.00868,30.57214
103.996329,30.572522
104.032186,30.499097
104.095184,30.761786
104.163054,30.819657
104.065225,30.778267
104.149823,30.644073
104.122069,30.645118
104.104869,30.486355
104.112617,30.722186
104.056951,30.530474
103.949878,30.780698
104.095806,30.530971
104.063995,30.698065
104.118631,30.664729
104.077856,30.685082
103.991913,30.573581
104.102155,30.618854
104.02182,30.722002
104.053738,30.636711
104.28481,30.581016
104.138801,30.606297
104.057148,30.534273
104.064577,30.722201
104.15396,30.803228
103.869675,30.700895
103.98674,30.719161
104.057319,30.623323
103.945608,30.784457
104.060999,30.636254
103.836675,30.692537
104.011654,30.632644
103.967929,30.673722
104.018232,30.552499
0,0
104.063995,30.602561
104.038203,30.648002
103.986548,30.570323
104.015841,30.705692
104.176146,30.779757
103.966864,30.680422
104.111748,30.692691
104.005558,30.711964
104.095184,30.761786
104.018362,30.71237
104.007886,30.661433
104.063299,30.624552
103.951527,30.775181
104.122398,30.612847
104.018362,30.71237
103.996329,30.572522
104.052124,30.700664
103.858038,30.685971
104.057148,30.534273
104.122656,30.678704
104.095184,30.761786
103.835363,30.698288
103.987415,30.555951
103.820102,30.683235
104.05904,30.684767
104.038579,30.712713
104.144272,30.48229
104.099795,30.64869
104.098395,30.8154
104.184183,30.573753
104.05572,30.497068
104.111748,30.692691
104.072613,30.634352
104.099795,30.64869
104.049962,30.733625
104.099795,30.64869
104.01801,30.640099
104.03851,30.628465
104.009143,30.572466
103.898145,30.686962
104.138801,30.606297
104.118631,30.664729
104.097383,30.649346
104.055901,30.512905
104.060692,30.712734
104.149823,30.644073
104.014219,30.700776
103.877486,30.687777
103.895313,30.801823
104.046741,30.64039
103.925323,30.874517
103.923778,30.562011
104.05725,30.778594
104.048998,30.69627
104.058794,30.586049
104.171618,30.653808
103.970541,30.67383
104.16527,30.831785
104.114905,30.667629
104.022103,30.648436
104.066238,30.677269
104.077586,30.562956
103.96795,30.997358
104.056004,30.769127
104.271994,30.558966
0,0
104.092669,30.542543
103.863529,30.694546
103.874938,30.689508
103.836675,30.692537
104.099795,30.64869
104.085644,30.540403
104.071118,30.675187
104.074261,30.766124
104.065812,30.681692
103.98785,30.573447
104.053004,30.697197
104.155184,30.607111
104.077108,30.778672
103.854034,30.709478
104.07448,30.77135
104.001266,30.645951
104.099795,30.64869
104.062554,30.710369
104.283896,30.878774
104.068327,30.530745
104.149919,30.603835
104.179234,30.599793
104.111251,30.692714
104.147314,30.65474
104.055014,30.596055
104.055125,30.525272
104.073418,30.661143
104.140276,30.603331
103.955028,30.784582
104.095184,30.761786
104.037001,30.690336
104.121423,30.707407
104.110563,30.686872
104.113116,30.634844
103.949729,30.773033
104.246918,30.891092
104.124028,30.654814
104.048812,30.675397
103.983263,30.67322
103.875071,30.829536
104.048206,30.692475
103.960153,30.79079
104.03352,30.631477
104.122664,30.692602
104.057184,30.640257
104.15329,30.603614
103.90936,30.562604
104.009693,30.650264
104.149823,30.644073
104.099795,30.64869
104.009143,30.572466
103.949729,30.773033
104.097879,30.617983
104.184362,30.83169
104.185363,30.834243
104.197673,30.810327
104.068098,30.616853
104.094184,30.694455
104.05572,30.497068
104.267347,30.65805
104.173465,30.651497
103.637228,30.998846
104.015331,30.574988
104.043644,30.614944
104.202379,30.577915
104.15861,30.787204
104.105302,30.496278
104.069033,30.772186
103.872476,30.683171
104.050547,30.555559
104.045993,30.706378
103.878001,30.696323
104.005783,30.744537
104.111825,30.607128
104.060026,30.563268
104.029123,30.497937
103.996147,30.734283
103.958317,30.761431
104.084113,30.498575
104.069604,30.591206
104.049962,30.733625
103.995325,30.626952
0,0
103.903937,30.680774
104.031582,30.497956
104.019267,30.696371
103.827183,30.679873
104.015331,30.574988
104.167316,30.817304
104.07323,30.491473
104.083982,30.599157
104.137754,30.682901
103.855062,30.689384
103.962769,30.793858
103.995363,30.739748
104.11218,30.644778
104.096511,30.618422
103.981687,30.778813
103.824211,30.42685
104.009219,30.583
103.997715,30.577021
104.037089,30.67794
104.048821,30.549386
103.879895,30.693249
104.131684,30.679829
104.211756,30.576306
104.030191,30.493813
103.971486,30.748938
103.990837,30.612724
103.865081,30.699924
104.104869,30.486355
104.058667,30.565352
103.94547,30.779164
104.00483,30.498283
104.051568,30.665607
103.974518,30.620347
103.940488,30.779179
103.928266,30.594239
103.936692,30.563857
104.029123,30.497937
104.159202,30.638015
103.985621,30.727301
104.033455,30.65341
103.847288,30.701532
103.872607,30.816151
104.027386,30.644489
103.996052,30.760098
104.130547,30.609492
104.098286,30.68536
104.155321,30.638072
104.005558,30.711964
104.095136,30.649993
104.121227,30.675624
103.991613,30.683694
104.104487,30.627616
103.992878,30.576793
104.173244,30.801694
103.883552,30.688629
104.128452,30.63298
104.300859,30.58987
104.072348,30.538829
104.072348,30.538829
103.871229,30.70224
104.118303,30.634075
103.973846,30.773064
103.848741,30.656066
103.906908,30.795652
103.993798,30.560407
104.088151,30.655153
104.152618,30.802727
103.949729,30.773033
104.06505,30.628911
104.131684,30.679829
104.166867,30.690088
104.152618,30.802727
104.089366,30.678276
104.162328,30.792118
103.996147,30.734283
104.033617,30.639926
104.138575,30.677107
104.006763,30.659701
104.18653,30.571094
104.092502,30.646455
104.132644,30.6782
104.180132,30.624438
104.065192,30.698067
104.039872,30.655642
104.031911,30.710327
104.069604,30.591206
103.867484,30.702995
103.848741,30.656066
104.050544,30.683057
103.867484,30.702995
103.936635,30.785076
104.010142,30.576888
104.152037,30.783863
104.06077,30.635658
104.002371,30.575296
104.131684,30.679829
104.159215,30.805002
104.156934,30.760354
104.05483,30.67298
104.076259,30.620301
103.953838,30.94181
104.05483,30.67298
103.900285,30.79908
103.879895,30.693249
104.026765,30.491947
104.027316,30.665993
104.098395,30.8154
103.841959,30.710682
104.108188,30.658324
103.918506,30.57351
104.073984,30.766549
104.211756,30.576306
0,0
103.851805,30.718862
104.080283,30.61056
104.078046,30.642369
103.939957,30.990735
104.033617,30.639926
104.044899,30.699278
104.051622,30.711206
104.051651,30.769168
103.822552,30.684252
103.840241,30.72268
104.180367,30.573871
104.061222,30.620885
104.132644,30.6782
104.152351,30.669769
103.877486,30.687777
103.793751,30.757845
104.026148,30.671608
104.110297,30.611708
104.101562,30.617191
104.196136,30.580037
104.042686,30.489957
104.074641,30.679655
104.086211,30.541561
104.000694,30.716046
0,0
103.969061,30.679755
104.125283,30.612074
104.069573,30.78285
104.044248,30.701929
103.962336,30.676245
103.918506,30.57351
104.215351,30.575941
104.098315,30.658647
104.102191,30.708759
104.122905,30.68278
104.029123,30.497937
104.07396,30.531056
104.108188,30.658324
103.869675,30.700895
103.931198,30.799386
104.065669,30.607113
104.104869,30.486355
104.008826,30.65125
104.053962,30.566392
104.06206,30.699381
104.112536,30.608297
104.140584,30.482529
104.000705,30.668887
104.13837,30.611563
104.010142,30.576888
104.112536,30.608297
103.637228,30.998846
104.261053,30.573932
104.081004,30.510795
103.991538,30.689881
103.94831,30.773692
104.260733,30.547621
104.102426,30.700957
103.885986,30.824099
103.999299,30.584613
104.051683,30.713189
103.873033,30.686062
104.040563,30.684026
103.997715,30.577021
103.983409,30.761229
104.058655,30.582731
104.067373,30.63765
104.150369,30.660164
103.876528,30.681604
104.068121,30.687682
104.074145,30.536399
104.012045,30.64672
104.022769,30.635677
104.047979,30.619804
104.150649,30.599985
104.048786,30.63502
104.094184,30.694455
104.068315,30.62901
104.111881,30.638167
104.005722,30.630451
104.081291,30.692244
104.140276,30.603331
104.067373,30.63765
103.808846,30.880582
104.148492,30.783559
104.075369,30.687862
104.06835,30.621106
104.265818,30.893761
103.982665,30.77803
104.048554,30.655447
104.083035,30.677291
103.993061,30.627319
104.056813,30.541132
104.047696,30.714433
104.057148,30.534273
104.061047,30.650869
103.905413,30.812177
104.079099,30.534317
104.15095,30.66102
103.917595,30.599092
104.065937,30.52879
0,0
104.196459,30.826524
104.110504,30.645738
104.108083,30.668122
104.251989,30.576816
104.013937,30.694441
103.970541,30.67383
104.058781,30.592444
103.993282,30.643422
104.127763,30.715411
104.043103,30.685233
104.067373,30.63765
104.07448,30.77135
104.00036,30.73563
0,0
104.128415,30.628965
104.004607,30.630311
103.974518,30.620347
104.084113,30.498575
104.102695,30.706305
104.068201,30.506337
104.065619,30.533297
0,0
104.211756,30.576306
